03 19 59,9446 -43 03 59,9519 6,00278 0,92 HD20794
03 19 59,9446 -43 03 59,9519 6,00278 0,92 HD20794
22 09 29,9590 -07 33 02,1463 21,2985 1,07 HD210277
22 22 15,8821 -54 33 34,5622 13,1277 0,57 HD211970
03 26 11,3804 -30 37 00,6251 29,1328 0,83 HD21411
22 43 21,1469 -06 24 07,4466 21,5974 0,73 HD215152
22 43 21,1469 -06 24 07,4466 21,5974 0,73 HD215152
22 43 21,1469 -06 24 07,4466 21,5974 0,73 HD215152
22 43 21,1469 -06 24 07,4466 21,5974 0,73 HD215152
22 54 39,3554 -70 04 24,2245 26,6902 1,39 HD216437
22 47 30,4535 +83 41 51,1105 19,552 0,76 HD216520
22 47 30,4535 +83 41 51,1105 19,552 0,76 HD216520
22 58 15,5381 -02 23 43,6160 20,0619 1,11 HD217107
22 58 15,5381 -02 23 43,6160 20,0619 1,2 HD217107
03 27 00,0458 -63 30 00,5976 16,32 0,7 GJ143
23 09 11,3844 -02 15 40,1922 28,8274 0,85 HD218566
23 14 07,6697 -62 42 06,5869 29,1864 1,91 HD219077
23 13 20,9330 +57 10 10,6518 6,53127 0,78 HD219134
23 13 20,9330 +57 10 10,6518 6,53127 0,78 HD219134
23 13 20,9330 +57 10 10,6518 6,53127 0,78 HD219134
23 13 20,9330 +57 10 10,6518 6,53127 0,78 HD219134
23 13 20,9330 +57 10 10,6518 6,53127 0,77 HD219134
23 13 20,9330 +57 10 10,6518 6,53127 0,77 HD219134
03 35 01,5702 -48 25 04,1423 13,5956 0,67 HD22496
12 12 21,2753 +54 29 10,1508 15,2354 0,57 HD238090
06 37 09,9715 +17 33 58,5706 10,0055 0,44 HD260655
06 37 09,9715 +17 33 58,5706 10,0055 0,44 HD260655
04 15 13,9848 -07 40 03,3697 5,03545 0,87 HD26965
04 16 28,9322 -59 18 10,3576 18,2704 3,18 HD27442
04 42 56,4934 +18 57 12,0888 9,47045 0,48 HD285968
04 48 36,7094 -05 40 30,4147 26,1597 1,61 HD30562
05 22 33,0965 +79 13 54,6557 20,9531 1,44 HD33564
00 39 21,2934 +21 14 55,9838 11,1336 0,87 HD3651
00 40 49,7520 +40 11 03,4505 17,926 0,83 HD3765
05 37 11,8282 -80 27 52,5748 18,2702 1,19 HD39091
05 44 30,9781 -70 08 17,6557 26,4131 0,78 HD39194
05 44 30,9781 -70 08 17,6557 26,4131 0,78 HD39194
05 44 30,9781 -70 08 17,6557 26,4131 0,78 HD39194
05 54 30,2587 -19 42 16,0099 23,2599 0,74 HD39855
05 54 04,1337 -60 01 25,4240 12,9363 0,72 HD40307
05 54 04,1337 -60 01 25,4240 12,9363 0,72 HD40307
05 54 04,1337 -60 01 25,4240 12,9363 0,72 HD40307
05 54 04,1337 -60 01 25,4240 12,9363 0,72 HD40307
05 54 04,1337 -60 01 25,4240 12,9363 0,72 HD40307
06 12 00,7733 +06 46 55,1071 24,3358 1 HD42618
00 44 39,6624 -65 39 09,7772 22,0158 1,02 HD4308
06 24 43,6861 -28 46 50,3047 21,9532 1,08 HD45184
06 24 43,6861 -28 46 50,3047 21,9532 1,08 HD45184
06 33 12,7395 +05 27 45,0256 29,5529 0,91 HD46375
07 00 17,9161 -05 22 00,5311 29,9803 1,32 HD52265
07 34 03,1372 -22 17 45,1180 25,9716 2,57 HD60532
07 34 03,1372 -22 17 45,1180 25,9716 2,57 HD60532
07 45 18,9192 +28 01 34,0572 10,34 8,9 HD62509
07 49 55,0502 +27 21 47,2831 22,4035 0,91 HD63433
07 49 55,0502 +27 21 47,2831 22,4035 0,91 HD63433
08 18 24,2437 -12 38 11,1286 12,5591 0,89 HD69830
08 18 24,2437 -12 38 11,1286 12,5591 0,89 HD69830
08 18 24,2437 -12 38 11,1286 12,5591 0,89 HD69830
08 21 27,8675 -39 42 15,9955 29,276 0,98 HD70642
08 47 40,3628 -41 44 15,9893 29,1158 1,23 HD75289
